mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
weekly,1504,東元,TSE,A,100.0,69.0,74.52,66.93,69000.0,5174.0,2387.0,2.17,8.49,4.4,3.92,0.145,19252,1315904100.0,18,13,13,22,5,"above_open,near_day_high,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,5388,中磊,TSE,A,100.0,89.4,96.55,86.72,89400.0,6701.0,3091.0,2.17,4.32,0.93,3.35,0.112,13075,1170149900.0,18,9,20,22,5,"above_open,strong_momentum,theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,1605,華新,TSE,A,98.8,35.0,37.8,33.95,35000.0,2624.0,1211.0,2.17,5.26,1.65,3.55,0.143,22724,793254750.0,18,11,13,22,5,"above_open,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,2337,旺宏,TSE,A,98.8,148.5,160.38,144.04,148500.0,11135.0,5142.0,2.17,6.45,3.58,2.77,0.337,109080,16142760000.0,17,13,12,22,5,"above_open,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,6282,康舒,TSE,A,92.5,56.2,60.7,54.51,56200.0,4218.0,1948.0,2.17,2.55,1.64,0.9,0.178,15516,874749900.0,18,9,10,22,5,"above_open,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2344,華邦電,TSE,A,90.0,180.5,194.94,175.09,180500.0,13534.0,6239.0,2.17,9.73,6.69,2.85,999,93883,16859225000.0,15,13,9,22,3,"above_open,near_day_high,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,2881,富邦金,TSE,A,90.0,128.5,138.78,124.64,128500.0,9635.0,4450.0,2.17,2.8,1.2,1.58,0.389,27227,3493219500.0,17,9,17,14,5,"above_open,theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,short_trend_up,five_day_price_up"
weekly,3481,群創,TSE,A,90.0,58.5,63.18,56.74,58500.0,4386.0,2029.0,2.16,2.27,2.1,0.17,0.171,263884,15407548300.0,18,11,10,18,5,"above_open,theme:panel,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2890,永豐金,TSE,A,83.8,39.95,43.15,38.75,39950.0,2999.0,1384.0,2.17,0.76,0.38,0.38,0.125,32204,1287524800.0,18,2,18,14,5,"above_open,theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,ma_alignment,above_ma20"
weekly,4906,正文,TSE,B,83.8,38.8,41.9,37.64,38800.0,2905.0,1338.0,2.17,3.19,0.93,2.24,0.129,3992,153078400.0,12,8,10,22,5,"above_open,near_day_high,theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,1513,中興電,TSE,A,82.5,171.0,184.68,165.87,171000.0,12822.0,5916.0,2.17,4.27,-0.3,4.59,0.292,5184,869708000.0,15,5,9,22,5,"above_open,near_day_high,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,5351,鈺創,OTC,A,82.5,104.5,112.86,101.36,104500.0,7836.0,3620.0,2.16,9.77,1.37,8.29,999,34558,3578185800.0,15,11,7,22,1,"above_open,near_day_high,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,1326,台化,TSE,B,77.5,70.8,76.46,68.68,70800.0,5305.0,2445.0,2.17,5.67,1.64,3.96,0.141,123211,8661276300.0,18,11,20,0,3,"above_open,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,2615,萬海,TSE,B,77.5,81.7,88.24,79.25,81700.0,6130.0,2825.0,2.17,2.9,1.26,1.62,0.122,10640,861062200.0,18,9,20,0,5,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,1301,台塑,TSE,B,76.2,65.7,70.96,63.73,65700.0,4930.0,2272.0,2.17,3.3,0.63,2.66,0.152,145943,9503208600.0,18,8,20,0,5,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,2359,所羅門,TSE,B,76.2,144.0,155.52,139.68,144000.0,10797.0,4982.0,2.17,1.05,3.16,-2.04,0.347,5288,764604000.0,15,6,5,20,5,"theme:hot_robotics_automation,hot_theme,theme_breadth,theme_holds_open,theme_volume,theme_avg_up"
weekly,5371,中光電,OTC,B,76.2,94.9,102.49,92.05,94900.0,7114.0,3286.0,2.16,0.64,1.17,-0.52,0.105,24849,2341020300.0,18,4,6,18,5,"theme:panel,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2027,大成鋼,TSE,B,75.0,41.3,44.6,40.06,41300.0,3093.0,1430.0,2.16,5.63,1.02,4.56,0.121,23838,967365400.0,18,11,16,0,5,"above_open,near_day_high,strong_momentum,five_day_price_up,above_ma20"
weekly,2329,華泰,TSE,B,75.0,51.4,55.51,49.86,51400.0,3852.0,1776.0,2.17,6.09,0.31,5.76,0.195,4718,238671350.0,12,9,8,18,3,"above_open,near_day_high,strong_momentum,theme:testing_packaging,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,2634,漢翔,TSE,B,75.0,68.3,73.76,66.25,68300.0,5117.0,2364.0,2.16,1.79,-0.45,2.25,0.146,70045,4666400200.0,18,1,8,20,3,"above_open,near_day_high,theme:hot_defense_drone,hot_theme,theme_breadth,theme_holds_open,theme_volume,theme_avg_up"
weekly,2887,台新新光金,TSE,B,75.0,36.15,39.04,35.07,36150.0,2709.0,1246.0,2.17,1.97,1.55,0.42,0.138,77982,2813587550.0,18,7,20,0,5,"above_open,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,6202,盛群,TSE,B,75.0,70.9,76.57,68.77,70900.0,5314.0,2456.0,2.16,4.73,1.92,2.75,0.141,8652,616527100.0,16,11,20,0,3,"above_open,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,8222,寶一,TSE,B,75.0,41.95,45.31,40.69,41950.0,3149.0,1453.0,2.17,1.57,1.45,0.12,0.119,1382,56922050.0,8,7,10,20,5,"above_open,near_day_high,theme:hot_defense_drone,hot_theme,theme_breadth,theme_holds_open,theme_volume,theme_avg_up"
weekly,2388,威盛,TSE,B,73.8,75.8,81.86,73.53,75800.0,5680.0,2618.0,2.17,4.99,0.83,4.12,0.132,10175,761423900.0,18,9,19,0,3,"above_open,strong_momentum,short_trend_up,five_day_price_up,above_ma20"
weekly,2464,盟立,TSE,B,73.8,159.5,172.26,154.72,159500.0,11960.0,5513.0,2.17,0.31,3.14,-2.74,0.313,4812,771145500.0,13,6,5,20,5,"theme:hot_robotics_automation,hot_theme,theme_breadth,theme_holds_open,theme_volume,theme_avg_up"
weekly,6525,捷敏-KY,TSE,B,73.8,188.5,203.58,182.84,188500.0,14134.0,6526.0,2.17,3.86,2.48,1.34,0.265,5522,1027127500.0,15,12,19,0,3,"above_open,ma_alignment,five_day_volume_up,above_ma20"
weekly,2324,仁寶,TSE,B,72.5,36.15,39.04,35.07,36150.0,2709.0,1246.0,2.17,1.69,0.56,1.12,0.138,32990,1192558850.0,18,5,20,0,5,"above_open,short_trend_up,five_day_price_up,above_ma20"
weekly,2369,菱生,TSE,B,72.5,40.9,44.17,39.67,40900.0,3065.0,1418.0,2.16,6.93,1.57,5.28,0.122,20419,823170550.0,18,11,16,0,3,"above_open,near_day_high,strong_momentum,ma_alignment,above_ma20"
weekly,3704,合勤控,TSE,B,72.5,49.8,53.78,48.31,49800.0,3730.0,1719.0,2.17,2.36,1.64,0.71,0.1,5950,293470750.0,14,9,20,0,5,"above_open,near_day_high,short_trend_up,five_day_price_up,five_day_volume_up,above_ma20"
weekly,3479,安勤,OTC,B,72.5,147.5,159.3,143.07,147500.0,11060.0,5108.0,2.17,3.87,2.11,1.72,0.339,3005,439131000.0,11,12,20,0,5,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,6265,方土昶,OTC,B,72.5,53.8,58.1,52.19,53800.0,4030.0,1857.0,2.17,4.26,1.74,2.48,0.186,3666,197097200.0,12,11,20,0,5,"above_open,strong_momentum,short_trend_up,five_day_price_up,above_ma20"
weekly,1514,亞力,TSE,B,71.2,110.5,119.34,107.19,110500.0,8285.0,3818.0,2.17,0.91,0.91,0.0,0.452,5450,594738500.0,13,2,7,22,3,"near_day_high,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2885,元大金,TSE,B,71.2,67.0,72.36,64.99,67000.0,5024.0,2318.0,2.17,0.45,1.35,-0.89,0.149,30875,2066095400.0,18,4,6,14,5,"theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,3685,元創精密,OTC,B,71.2,40.0,43.2,38.8,40000.0,2999.0,1384.0,2.17,8.55,2.04,6.38,0.375,4081,158653150.0,11,13,20,0,3,"above_open,near_day_high,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,2303,聯電,TSE,B,70.0,166.0,179.28,161.02,166000.0,12447.0,5743.0,2.17,9.93,4.97,4.73,0.301,108457,17662696000.0,17,13,13,0,3,"above_open,near_day_high,strong_momentum,five_day_price_up,above_ma20"
weekly,2542,興富發,TSE,B,70.0,43.45,46.93,42.15,43450.0,3262.0,1500.0,2.18,0.12,-0.23,0.35,0.115,6327,273078300.0,14,1,8,18,5,"above_open,near_day_high,theme:construction,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2618,長榮航,TSE,B,70.0,42.15,45.52,40.89,42150.0,3158.0,1454.0,2.17,3.31,1.23,2.06,0.119,51951,2166085100.0,18,10,13,0,5,"above_open,near_day_high,five_day_price_up"
weekly,3149,正達,TSE,B,70.0,90.2,97.42,87.49,90200.0,6767.0,3124.0,2.17,3.32,2.18,1.12,0.111,5705,511161000.0,16,12,13,0,5,"above_open,near_day_high,five_day_price_up"
weekly,6177,達麗,TSE,B,70.0,46.9,50.65,45.49,46900.0,3515.0,1625.0,2.16,1.96,1.09,0.86,0.107,1355,63213750.0,8,7,8,18,5,"above_open,near_day_high,theme:construction,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,4707,磐亞,OTC,B,70.0,41.95,45.31,40.69,41950.0,3149.0,1453.0,2.17,9.24,2.86,6.2,0.119,2732,111813100.0,10,13,20,0,3,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
